YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,17914,TIC TACK LIQUEUR - 750ML,LIQUOR,21.87,19.0,0.0
2020,3,CAMPARI AMERICA LLC,17930,SKYY VODKA - 50ML,LIQUOR,0.13,0.0,0.0
2020,3,ROYAL WINE CORP,179302,KEDEM DRY VERM - 750ML,WINE,0.0,0.0,1.0
2020,3,ROYAL WINE CORP,179310,KEDEM SW VERM - 750ML,WINE,0.0,0.0,1.0
2020,3,E & J GALLO WINERY,179426,CANYON ROAD CAB - 750ML,WINE,16.2,17.0,47.0
2020,3,MONSIEUR TOUTON SELECTION,179620,BRUNELLESCO P/GRIG - 750ML,WINE,0.0,0.0,1.0
2020,3,BROWN-FORMAN BEVERAGES WORLDWIDE,17965,OLD FORESTER BOURBON - 1.75L,LIQUOR,18.08,22.0,0.0
2020,3,JIM BEAM BRANDS CO,18007,OLD OVERHOLT RYE - 750ML,LIQUOR,37.24,43.0,9.0
2020,3,JIM BEAM BRANDS CO,18015,JIM BEAM RYE WHISKEY - 750ML,LIQUOR,18.32,18.0,1.0
2020,3,PROXIMO SPIRITS INC,18023,BOODLE'S GIN - 1L,LIQUOR,0.33,0.0,0.0
2020,3,J LOHR WINERY,18031,J LOHR ESTATES CAB - 1.5L,WINE,17.0,15.0,4.0
2020,3,PUNTO VINO LLC,180521,MUSARAGNO P/GRIG - 750ML,WINE,0.0,0.0,5.0
2020,3,MHW LTD,180661,BOLS CACAO DARK - 1L,LIQUOR,0.16,0.0,0.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18074,KENWOOD RR P/NOIR - 375ML,WINE,0.32,0.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",180998,CASTELLARE DI CASTELLINA CHN - 750ML,WINE,0.0,0.0,2.0
2020,3,SIDNEY-FRANK IMPORTING CO,18104,BARENJAGER LIQUEUR - 750ML,LIQUOR,0.17,1.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",181064,OXFORD LANDING MER - 750ML,WINE,0.0,0.0,3.0
2020,3,BACCHUS IMPORTERS LTD,18112,TOKAJI ASZU 5 PUTTONOS - 500ML,WINE,0.17,0.0,0.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,181226,GOLAN HEIGHTS YARDEN GALILEE CHARD - 750ML,WINE,0.16,1.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18139,LINGANORE SKIPJACK - 750ML,WINE,11.57,11.0,9.0
2020,3,BACCHUS IMPORTERS LTD,181560,AVALON CAB - 750ML,WINE,3.87,4.0,27.0
2020,3,TRICANA SHIPPERS & IMPORT,181722,CANTINA ARETINO RUSPANTE DOCG - 750ML,WINE,0.0,0.0,1.0
2020,3,DOPS INC,182516,DRY CREEK VYD CAB - 750ML,WINE,0.0,0.0,2.0
2020,3,RELIABLE CHURCHILL LLLP,182630,FREIXENET BDB - 750ML,WINE,0.9,0.0,1.0
2020,3,VINTAGE WINE ESTATES INC,182850,CARTLIDGE & BROWN MER - 750ML,WINE,0.0,0.0,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,182923,VERAMONTE P/NOIR - 750ML,WINE,0.25,0.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",183130,GRAHAM BECK CHARD - 750ML,WINE,0.0,0.0,1.0
2020,3,MONSIEUR TOUTON SELECTION,183172,ALSACE WILLIAM P/GRIS - 375ML,WINE,0.0,0.0,1.0
2020,3,DIONYSOS IMPORTS INC,183199,CASCINA FONDA BRACHETTO - 750ML,WINE,0.0,0.0,1.0
2020,3,ROYAL WINE CORP,183210,KEDEM WHITE SPARK - 187ML,WINE,0.0,0.0,5.0
2020,3,YOUNG WON TRADING INC,183598,CHOYA PLUM WINE SINGLE SERVE - 50ML,WINE,0.0,0.0,1.0
2020,3,RELIABLE CHURCHILL LLLP,183830,JERMANN CHARD - 750ML,WINE,0.08,0.0,0.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18384,SNOQUALMIE CAB/MER - 750ML,WINE,0.0,0.0,1.0
2020,3,E & J GALLO WINERY,183849,JERMANN P/GRIG - 750ML,WINE,0.0,0.0,1.0
2020,3,MONSIEUR TOUTON SELECTION,18406,LAN RIOJA CRIANZA - 750ML,WINE,13.47,12.0,8.0
2020,3,PUNTO VINO LLC,184063,SALVANO BARB D'ALBA MAESTRA - 750ML,WINE,0.0,0.0,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",184101,STELLA P/GRIG - 1.5L,WINE,0.0,0.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18449,LINGANORE MEDIEVAL MEADE - 750ML,WINE,5.71,4.0,2.0
2020,3,BACCHUS IMPORTERS LTD,18457,CLINE ACIENT VINES MOURVEDRE - 750ML,WINE,0.08,0.0,0.0
2020,3,CAMPARI AMERICA LLC,18481,FRANGELICO LIQUEUR - 50ML,LIQUOR,0.26,0.0,0.0
2020,3,KYSELA PERE ET FILS LTD,184853,MARQUES DE MORAL CRIANZ VALD - 750ML,WINE,0.0,0.0,1.0
2020,3,TRADEWINDS SPECIALTY IMPORTS LLC,185230,VIU MANENT EST RS CARM - 750ML,WINE,0.0,0.0,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",185329,NINE STONES HILLTOP SHZ - 750ML,WINE,0.0,0.0,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",185370,NINE STONES BAROSSA VLY SHZ - 750ML,WINE,0.0,0.0,1.0
2020,3,DIONYSOS IMPORTS INC,18546,PLOMARI OUZO - 750ML,LIQUOR,9.99,13.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",185515,CIELO PINOT GRIG DEL VENETO - 750ML,WINE,1.66,1.0,26.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,18570,FRESCOBALDI REMOLE RED (SC) - 750ML,WINE,0.89,0.0,7.0
2020,3,VIGNOBLES LVDH USA INC,186031,CASTLE ROCK C/C CHARD - 750ML,WINE,0.0,0.0,3.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",186139,BORSAO - 750ML,WINE,0.0,0.0,18.0
2020,3,PROXIMO SPIRITS INC,18619,BUSHMILL'S MALT 10YR - 750ML,LIQUOR,29.78,28.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",186384,ZENATO P/GRIG - 750ML,WINE,1.15,0.0,7.0
2020,3,PROXIMO SPIRITS INC,18660,JOSE CUERVO LA RESERVA 3/CS - 750ML,LIQUOR,1.98,0.0,0.0
2020,3,CONSTANTINE WINES INC,186724,ELYSE MORISOLI ZINFANDEL - 750ML,WINE,0.0,0.0,1.0
2020,3,MICHAEL R DOWNEY SELECTIONS INC,186902,FRACCHIA VOULET CASARZO - 750ML,WINE,16.57,15.0,19.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18694,DEANSTON SCOTCH - 750ML,LIQUOR,0.17,0.0,0.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,18716,HAKATSURU SAKE - 1.8L,WINE,3.73,4.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",18783,KRIS P/GRIG - 750ML,WINE,22.0,28.0,28.0
2020,3,VIGNOBLES LVDH USA INC,187879,CASTLE ROCK NAPA S/BLC - 750ML,WINE,0.0,0.0,4.0
2020,3,MARK ANTHONY BRANDS INC,1880,MIKES LEMONADE 4/6 NR - 11.2OZ,BEER,78.53,82.0,271.0
2020,3,DOPS INC,188026,DRY CREEK F/BLC - 750ML,WINE,0.0,0.0,3.0
2020,3,DOPS INC,188042,J PEDRONCELLI CHARD - 750ML,WINE,0.0,0.0,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",188050,BODEGAS CASTANO SOLANERA - 750ML,WINE,0.0,0.0,2.0
2020,3,DIAGEO NORTH AMERICA INC,18821,BUCHANAN DELUXE 12YR - 750ML,LIQUOR,47.3,54.0,5.0
2020,3,JACKSON FAMILY ENTERPRISES INC,18830,K JACKSON GRAND RES CHARD - 750ML,WINE,72.37,72.0,23.0
2020,3,MOET HENNESSY USA,188522,CAPE MENTELLE SEM/S/BLC - 750ML,WINE,0.17,0.0,4.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,18856,FRESCOBALDI CASTIGLIONI CHN - 750ML,WINE,1.39,0.0,0.0
2020,3,VIGNOBLES LVDH USA INC,188638,CASTLE ROCK MER - 750ML,WINE,0.0,0.0,1.0
2020,3,VIGNOBLES LVDH USA INC,188697,CASTLE ROCK MENDOCINO P/NOIR - 750ML,WINE,0.0,0.0,2.0
2020,3,VIGNOBLES LVDH USA INC,188700,CASTLE ROCK CAB - 750ML,WINE,0.0,0.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18880,SANTA RITA SAUV BLC 120 - 750ML,WINE,2.32,4.0,0.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18899,SANTA RITA MER 120  - 750ML,WINE,0.0,0.0,1.0
2020,3,VIGNOBLES LVDH USA INC,189006,CH LAROCHE ST JEAN RED - 750ML,WINE,10.83,11.0,5.0
2020,3,DIONYSOS IMPORTS INC,189049,JEAN VESSELLE BRUT RES - 750ML,WINE,0.0,0.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,18910,SANTA RITA CAB 120 - 750ML,WINE,1.55,0.0,29.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",189138,GRAHAM BECK ROBERTSON BRUT - 750ML,WINE,0.0,0.0,1.0
2020,3,RELIABLE CHURCHILL LLLP,189545,SILVERADO CAB - 750ML,WINE,0.49,1.0,0.0
2020,3,PUNTO VINO LLC,189677,SORELLI MORLI NERI CHN - 750ML,WINE,0.56,0.0,1.0
2020,3,ROYAL WINE CORP,189715,BARON HERZOG CAL CHAMP - 750ML,WINE,0.33,0.0,1.0
2020,3,OREGON BREWING COMPANY,1899,ROGUE DEAD GUY ALE 4/6 NR,BEER,11.5,8.0,29.0
2020,3,BARON FRANCOIS LTD,189979,CH HAUT SELVE RED GRAVES - 750ML,WINE,0.24,0.0,1.0
2020,3,CONSTELLATION BRANDS,19003,BLACKSTONE CALIF MER - 750ML,WINE,8.7,16.0,9.0
2020,3,CONSTELLATION BRANDS,19020,BLACKSTONE CALIF CAB - 750ML,WINE,0.81,0.0,2.0
2020,3,LEGENDS LTD,190217,AVIA P/GRIG - 750ML,WINE,0.0,0.0,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,19054,FRESCOBALDI NIPOZZANO CHN RUFINA RIS - 750ML,WINE,0.42,0.0,0.0
2020,3,LEGENDS LTD,190608,AVIA P/GRIG - 1.5L,WINE,0.0,0.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,190721,TOAD HOLLOW CHARD 750ML,WINE,0.0,0.0,1.0
2020,3,DIAGEO NORTH AMERICA INC,19100,PAMPERO RUM - ANIVESARIO - 750ML,LIQUOR,16.26,16.0,0.0
2020,3,DON SEBASTIANI & SONS,19119,SMOOKING LOON MER - 750ML,WINE,0.0,0.0,2.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",191248,YALUMBA Y SERIES CAB - 750ML,WINE,0.0,0.0,1.0
2020,3,RELIABLE CHURCHILL LLLP,191701,DOWS FINE TAWNY PORT - 750ML,WINE,0.49,0.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,191833,TOAD HOLLOW EYE/TOAD DRY ROSE - 750ML,WINE,0.0,0.0,1.0
2020,3,CONSTELLATION BRANDS,19194,RAVENSWOOD VINTNERS MER - 750ML,WINE,2.07,2.0,2.0
2020,3,CONSTELLATION BRANDS,19224,RAVENSWOOD VINTNERS ZIN - 750ML,WINE,23.67,40.0,16.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,19240,R MONDAVI NAPA P/NOIR - 750ML,WINE,0.08,0.0,0.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,19267,LOUIS ROEDERER CRISTAL 6/CS - 750ML,WINE,0.17,0.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",192732,AGRICOLA DE BORJA VINA BORJA - 750ML,WINE,0.0,0.0,1.0
2020,3,E & J GALLO WINERY,192767,TALBOTT KALI HART VYD CHARD - 750ML,WINE,7.63,9.0,4.0
2020,3,BROWN-FORMAN BEVERAGES WORLDWIDE,19291,GENTLEMAN JACK - 750ML,LIQUOR,73.86,78.75,1.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,193062,LYETH L LYETH CAB - 750ML,WINE,0.98,0.0,1.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,193232,ORLEANS HILL OUR DAILY RED - 750ML,WINE,1.33,2.0,8.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",193313,BODEGAS CASTANO MONASTRELL - 750ML,WINE,0.0,0.0,2.0
2020,3,CONSTELLATION BRANDS,19356,RAVENSWOOD LODI ZIN - 750ML,WINE,0.72,1.0,3.0
2020,3,RELIABLE CHURCHILL LLLP,193615,OZEKI DRY SAKE 24/C - 180ML,WINE,0.0,0.0,2.0
2020,3,CONSTELLATION BRANDS,19364,RAVENSWOOD VINTNERS CHARD - 750ML,WINE,0.66,0.0,1.0
2020,3,LUXCO SPIRITED BRANDS,19453,CALVERT EXTRA - 1.75L,LIQUOR,0.17,0.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",194743,ALOIS LAGEDER P/GRIG ALTO ADIG - 750ML,WINE,0.0,0.0,5.0
2020,3,DIAGEO NORTH AMERICA INC,19488,GEORGE DICKEL #12 - 1.75L,LIQUOR,2.37,1.0,0.0
2020,3,BACARDI USA INC,19496,"BACARDI RUM - ""8"" - 750ML",LIQUOR,3.53,3.0,0.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,195103,DOMINIO DE EGUREN PROTOCOLO RED - 750ML,WINE,15.49,15.0,35.0
2020,3,LUNEAU USA INC,195138,CH HAUT SURGET LALANDE POMEROL RED - 750ML,WINE,0.57,0.0,1.0
2020,3,MICHAEL R DOWNEY SELECTIONS INC,195154,VIETTI BARBERA D'ASTI VIGNE - 750ML,WINE,0.16,1.0,2.0
2020,3,JIM BEAM BRANDS CO,19518,CRUZAN RUM - PINEAPPLE - 750ML,LIQUOR,5.33,7.0,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",195413,BISHOPS PEAK CHARD - 750ML,WINE,0.0,0.0,5.0
2020,3,JIM BEAM BRANDS CO,19550,CRUZAN RUM - COCONUT - 750ML,LIQUOR,21.88,23.0,0.0
2020,3,MONSIEUR TOUTON SELECTION,195545,LOUIS LATOUR MACON VIL CHAM - 750ML,WINE,1.15,1.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",195650,DE TOREN RED FUSION 5 STELLEN - 750ML,WINE,0.0,0.0,1.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,195685,DOMINIO DE EGUREN CODICE - 750ML,WINE,0.0,0.0,3.0
2020,3,JIM BEAM BRANDS CO,19569,CRUZAN BANANA - 750ML,LIQUOR,1.7,2.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",195820,TIEFENBRUNNER P/GRIG - 750ML,WINE,0.0,0.0,7.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",195839,STELLA P/GRIG - 750ML,WINE,1.9,1.0,12.0
2020,3,JIM BEAM BRANDS CO,19585,JIM BEAM BLACK - 1L,LIQUOR,1.78,2.0,0.0
2020,3,DIAGEO NORTH AMERICA INC,19623,CARDHU 12Y SINGLE MALT - 750ML,LIQUOR,1.7,2.0,0.0
2020,3,YOUNG WON TRADING INC,196410,SHO CHIKU BAI PREM GINJO SAKE - 300ML,WINE,0.0,0.0,3.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,196673,FINCA EL PORTILLO MAL - 750ML,WINE,0.0,0.0,4.0
2020,3,PATERNO IMPORTS LTD,19690,CHIMNEY ROCK CAB - 750ML,WINE,0.84,0.0,1.0
2020,3,HEINEKEN USA,1970,HEINEKEN DRAFT KEG CAN - 5L,BEER,10.0,5.0,64.0
2020,3,MONSIEUR TOUTON SELECTION,197459,LOUIS LATOUR POU/FUISSE - 750ML,WINE,0.9,0.0,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",197742,CH PESQUIE LES TERRASSES - 750ML,WINE,0.0,0.0,3.0
2020,3,PERNOD RICARD USA LLC,19780,ABSOLUT VODKA - RASPBERRI - 750ML,LIQUOR,0.32,0.0,0.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,197882,POL ROGER BRUT NV - 750ML,WINE,0.0,0.0,2.0
2020,3,TREASURY WINE ESTATES AMERICAS COMPANY,19801,STAGS LEAP NV CAB - 750ML,WINE,3.93,7.0,2.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,198188,PLANETA CHARD 6/CS - 750ML,WINE,0.0,0.0,2.0
2020,3,MONSIEUR TOUTON SELECTION,198340,ALSACE WILLM RIES - 750ML,WINE,0.0,0.0,2.0
2020,3,DOPS INC,19836,FESS PARKER SB COUNTY P/NOIR - 750ML,WINE,0.64,1.0,0.0
2020,3,E & J GALLO WINERY,19860,TURNING LEAF MER - 1.5L,WINE,32.58,27.5,4.0
2020,3,CAMPARI AMERICA LLC,19879,GRAND MARNIER CENTENAIRE - 750ML,LIQUOR,0.34,1.0,0.0
2020,3,Default,199,WINE STOPPER-POURER - 2-PACK,STR_SUPPLIES,5.77,0.0,0.0
2020,3,SAZERAC CO,19933,99 SCHNAPPS - BANANA - 750ML,LIQUOR,0.65,1.0,0.0
2020,3,BACCHUS IMPORTERS LTD,199354,FROGS LEAP S/BLC - 375ML,WINE,0.0,0.0,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",199672,DI MAJO NORANTE SAN GORGI SANG - 750ML,WINE,5.83,6.0,5.0
2020,3,NARRAGANSETT BREWING COMPANY,19975,NARRAGANSETT DEL'S SHANDY 6PK 16.0Z CAN,BEER,0.0,0.0,7.0
2020,3,ROYAL WINE CORP,19984,ALFASI CHARD - 750ML,WINE,0.0,0.0,4.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,19992,CHARTREUSE GREEN 110P - 750ML,LIQUOR,7.65,8.0,0.0
2020,3,VINTAGE WINE ESTATES INC,200000,GOUGUENHEIM MAL - 750ML,WINE,12.44,8.0,7.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",20010,WAGNER OCKFENER BOCH RIES KAB - 750ML,WINE,0.41,0.0,0.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",200859,AGRICOLA DE BORJA TRES PICOS - 750ML,WINE,0.16,1.0,6.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,20087,BULLY HILL LOVE MY GOAT RED - 750ML,WINE,0.33,0.0,2.0
2020,3,MONSIEUR TOUTON SELECTION,200875,DONNAFUGATA TANCREDI 6/CS - 750ML,WINE,0.0,0.0,1.0
2020,3,NEW BELGIUM BREWING INC,20089,NB FAT TIRE BELGIAN WHITE 4/6 NR,BEER,0.0,0.0,22.0
2020,3,CROWN IMPORTS,20090,MODELO ESPECIAL 18PK 12.0Z NR,BEER,0.0,0.0,1232.0
2020,3,BOSTON BEER CORPORATION,20091,ANGRY ORCHARD CRISP APPLE 24.0Z CAN,BEER,0.0,0.0,83.92
2020,3,ANHEUSER BUSCH INC,20093,10 BARREL JOE IPA 1/6K,KEGS,0.0,0.0,1.0
2020,3,PERNOD RICARD USA LLC,20109,JAMESON IRISH WHISKEY - 1.75L,LIQUOR,320.09,244.67,8.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,201308,MT TABOR MER - 750ML,WINE,0.91,1.0,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,201316,MT TABOR CAB - 750ML,WINE,0.56,1.0,4.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,201855,AMANCAYA CAB/MAL - 750ML,WINE,0.0,0.0,1.0
2020,3,SAZERAC CO,20192,99 SCHNAPPS - APPLE - 750ML,LIQUOR,0.49,1.0,0.0
2020,3,YOUNG WON TRADING INC,201987,SHO CHIKU BAI CREME DE SAKE - 300ML,WINE,0.0,0.0,1.0
2020,3,YOUNG WON TRADING INC,202088,SHO CHIKU BAI SAKE - 180ML,WINE,1.53,0.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,20214,SILVER OAK A/V CAB - 750ML,WINE,3.11,5.0,1.0
2020,3,BACCHUS IMPORTERS LTD,20257,ADELSHEIM ELIZ RES P/NOIR - 750ML,WINE,0.0,1.0,0.0
2020,3,CONSTANTINE WINES INC,202592,ESPORAO RES - 750ML,WINE,0.08,0.0,0.0
2020,3,JIM BEAM BRANDS CO,20265,BEAM'S 8 STAR BLEND - 1.75L,LIQUOR,0.0,1.0,0.0
2020,3,JIM BEAM BRANDS CO,20281,BEAM'S 8 STAR BLEND - 1L,LIQUOR,0.33,0.0,0.0
2020,3,SERRALLES USA LLC,20311,DON Q RUM - CRISTAL - 1L,LIQUOR,3.47,5.0,3.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,203939,PEPPERWOOD GROVE P/GRIG - 750ML,WINE,1.66,3.0,6.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,20397,PIO CESARE BARB D'ALBA - 750ML,WINE,0.0,0.0,1.0
2020,3,MHW LTD,20419,SANDEMAN 20YR TAWNY PORT 6/CS - 750ML,WINE,0.0,2.0,0.0
2020,3,SAZERAC CO,20443,IMPERIAL WHISKEY - 1.75L,LIQUOR,2.18,0.5,0.0
2020,3,WASHBURN WINE CO,2046,GULDEN DRAAK DARK NR - 6/25.4OZ,BEER,0.0,0.0,1.0
2020,3,DIAGEO NORTH AMERICA INC,20460,SEAGRAM'S 7 CROWN - 1.75L,LIQUOR,66.89,67.0,0.0
2020,3,ANHEUSER BUSCH INC,205,EMPTY 1/6 KEG (30.00),DUNNAGE,0.0,0.0,-562.0
2020,3,DIAGEO NORTH AMERICA INC,20613,SEAGRAM'S 7 CROWN - 750ML,LIQUOR,9.99,12.0,0.0
2020,3,SAZERAC CO,20621,FUKI PLUM WINE - 750ML,WINE,0.17,0.0,0.0
2020,3,DIAGEO NORTH AMERICA INC,20656,SEAGRAM'S 7 CROWN - 1L,LIQUOR,6.87,7.0,4.0
2020,3,DIAGEO NORTH AMERICA INC,20664,SEAGRAM'S 7 CROWN - 50ML,LIQUOR,0.08,0.0,0.0
2020,3,CONSTELLATION BRANDS,20745,WOODBRIDGE P/GRIG - 1.5L,WINE,45.83,51.0,103.0
2020,3,CONSTELLATION BRANDS,20826,WOODBRIDGE P/GRIG - 750ML,WINE,12.35,15.0,21.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",20877,INDABA WESTERN CAPE CHARD - 750ML,WINE,2.96,5.0,5.0
2020,3,THE WINE GROUP,20990,BROQUEL MALBEC - 750ML,WINE,9.93,8.0,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,21032,RHUM BARBANCOURT - 3* 4YR - 750ML,LIQUOR,11.96,14.0,0.0
2020,3,CONSTELLATION BRANDS,21148,HOGUE CAB - 750ML,WINE,2.72,4.0,3.0
2020,3,CONSTANTINE WINES INC,21164,BOGLE CAB - 750ML,WINE,69.09,54.0,56.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,21172,BULLY HILL LOVE MY GOAT WH - 750ML,WINE,0.08,0.0,0.0
2020,3,BARON FRANCOIS LTD,21180,SANCERRE WHITE SAUTEREAU - 750ML,WINE,16.32,18.0,3.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,21199,CAVIT P/GRIG - 375ML,WINE,0.25,0.0,5.0
2020,3,THE WINE GROUP,21202,TRAPICHE OAK CASK MALBEC - 750ML,WINE,24.9,32.0,22.0
2020,3,AREL GROUP WINE & SPIRITS,21210,CANDONI PROSECCO BRUT 6/C - 750ML,WINE,45.1,39.83,12.0
2020,3,THE WINE GROUP,21326,FISH EYE CHARD - 750ML,WINE,8.1,7.0,16.0
2020,3,AREL GROUP WINE & SPIRITS,21377,CANDONI P/GRIG - 750ML,WINE,0.65,0.0,5.0
2020,3,THE WINE GROUP,21423,FISH EYE CAB - 750ML,WINE,5.9,6.0,9.0
2020,3,PABST BREWING CO,2143,ST IDES MALT NR - 12/40OZ,BEER,0.0,0.0,231.0
2020,3,BARON FRANCOIS LTD,21474,CH DES TOURS BROUILLY - 750ML,WINE,1.21,1.0,3.0
2020,3,BARON FRANCOIS LTD,21482,DOM MARCEL LNG POUILLY FUME - 750ML,WINE,8.33,10.0,2.0
2020,3,THE WINE GROUP,21504,FISH EYE MER - 750ML,WINE,0.08,0.0,6.0
2020,3,THE WINE GROUP,21563,FISH EYE P/GRIG - 750ML,WINE,18.27,21.0,15.0
2020,3,SERRALLES USA LLC,21610,DON Q RUM - CRISTAL - 1.75L,LIQUOR,30.4,36.0,0.0
2020,3,CAMPARI AMERICA LLC,21652,CINZANO BIANCO VERM - 750ML,WINE,2.04,0.0,2.0
2020,3,PERNOD RICARD USA LLC,21687,MARTELL COGNAC XO - 750ML,LIQUOR,0.24,0.0,0.0
2020,3,BACCHUS IMPORTERS LTD,21725,MONTE ANTICO ROSSO - 750ML,WINE,13.88,11.0,6.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,21768,BABICH MARL S/BLC - 750ML,WINE,0.0,0.0,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,21784,SELLA & MOSCA LA CALA VERM - 750ML,WINE,0.0,0.0,1.0
2020,3,MONSIEUR TOUTON SELECTION,21792,DOM DE VAUFUGET VOUVRAY - 750ML,WINE,8.79,10.0,5.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,21806,FONSECA LBV PORT - 750ML,WINE,0.57,0.0,0.0
2020,3,ST SUPERY INC,21903,ST SUPERY NAPA CAB - 750ML,WINE,22.41,18.0,2.0
2020,3,FETZER VINEYARDS,21920,CYT FRONTERA CARMENERE - 1.5L,WINE,27.94,31.0,37.0
2020,3,ALLAGASH BREWING COMPANY,2194,ALLAGASH WHITE 1/2K,KEGS,0.0,0.0,23.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",21962,CATENA CHARD - 750ML,WINE,0.0,0.0,1.0
2020,3,RELIABLE CHURCHILL LLLP,21975,GREENS ALE AMBER NR - 500ML,BEER,0.0,0.0,2.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",21989,CATENA CAB - 750ML,WINE,8.5,9.0,4.0
2020,3,RELIABLE CHURCHILL LLLP,21994,GREENS ALE TRIPEL NR - 500ML,BEER,0.0,0.0,1.0
2020,3,BACARDI USA INC,22004,GREY GOOSE VODKA - L'ORANGE - 750ML,LIQUOR,4.76,5.0,0.0
2020,3,BACARDI USA INC,22012,GREY GOOSE VODKA - 750ML,LIQUOR,75.91,100.0,4.0
2020,3,LEGENDS LTD,22018,LAKEFRONT FUEL COFFEE STOUT 4/6 NR - 12OZ,BEER,0.0,0.0,-2.0
2020,3,INTERBALT PRODUCTS CORP,22081,SVYTURYS BALTIJOS NR - 16.9OZ,BEER,0.0,0.0,2.0
2020,3,INTERBALT PRODUCTS CORP,22100,SVYTURYS EXTRA NR - 16.9OZ,BEER,0.0,0.0,1.0
